;PROCED;LATITUD;LONGITUD;REGION;PUERTO;ANO_REG;MES_REG;DIA_REG;FUNCION;EMBARC;CAPTURA_1;UNIDAD_1;CAPTURA_2;UNIDAD_2;DESTINO;ANO_ZAR;MES_ZAR;DIA_ZAR;HOR_ZAR;ANO_ARR;MES_ARR;DIA_ARR;HOR_ARR;PROF;HOR_BUC;ESFUERZO;CPUE;N_BUZOS;POLIGONO
178;8194;-41.805278;-73.729167;10;942;2019;5;8;E;610928;270;3;270;3;1;2019;5;8;1300;2019;5;8;1520;27;100;2;135;2;2
179;8194;-41.805278;-73.729167;10;942;2019;5;2;E;610928;180;1;44;3;2;2019;5;2;945;2019;5;2;1205;15;100;1;44;1;2
180;8194;-41.805278;-73.729167;10;942;2019;2;21;E;615841;83;3;83;3;1;2019;2;21;740;2019;2;21;903;15;25;0;199.2;1;2
181;8194;-41.805278;-73.729167;10;942;2019;7;27;E;618561;191;3;191;3;1;2019;7;27;1310;2019;7;27;1540;28;100;1;191;1;2
182;8194;-41.805278;-73.729167;10;942;2019;4;16;E;616601;125;3;125;3;1;2019;4;16;900;2019;4;16;1114;22;100;1;125;1;2
183;8194;-41.805278;-73.729167;10;942;2019;4;26;E;618561;230;3;230;3;1;2019;4;26;1000;2019;4;26;1300;28;100;1;230;1;2
184;8194;-41.805278;-73.729167;10;942;2019;3;18;E;615044;250;1;61;3;2;2019;3;18;1040;2019;3;18;1243;30;30;1;61;2;2
185;8194;-41.805278;-73.729167;10;942;2019;4;23;E;614328;143;3;143;3;1;2019;4;23;1330;2019;4;23;1603;18;100;1;143;1;2
186;8194;-41.805278;-73.729167;10;942;2019;4;30;E;610928;500;1;121;3;2;2019;4;30;845;2019;4;30;1113;32;40;1;181.5;1;2
187;8194;-41.805278;-73.729167;10;942;2019;6;14;E;614369;110;3;110;3;1;2019;6;14;930;2019;6;14;1124;16;45;1;146.7;1;2
188;8194;-41.805278;-73.729167;10;942;2019;5;9;E;615046;131;3;131;3;1;2019;5;9;800;2019;5;9;1030;25;100;1;131;1;2
189;8194;-41.805278;-73.729167;10;942;2019;5;13;E;614328;192;3;192;3;1;2019;5;13;1240;2019;5;13;1548;15;100;1;192;1;2
190;8194;-41.805278;-73.729167;10;942;2019;3;21;E;614288;210;3;210;3;1;2019;3;21;1230;2019;3;21;1434;22;40;1;157.5;2;2
191;8194;-41.805278;-73.729167;10;942;2019;3;22;E;615080;152;3;152;3;1;2019;3;22;1300;2019;3;22;1523;18;100;1;152;1;2
192;8194;-41.805278;-73.729167;10;942;2019;6;9;E;616601;900;1;184;3;2;2019;6;9;930;2019;6;9;1211;25;100;1;184;1;2
193;8194;-41.805278;-73.729167;10;942;2019;6;6;E;610928;500;1;102;3;2;2019;6;6;1315;2019;6;6;1540;35;40;1;153;1;2
194;8194;-41.805278;-73.729167;10;942;2019;5;26;E;617622;100;1;21;3;2;2019;5;26;1015;2019;5;26;1305;15;130;3;7;2;2
195;8194;-41.805278;-73.729167;10;942;2019;5;10;E;609507;271;3;271;3;1;2019;5;10;900;2019;5;10;1134;18;100;2;135.5;2;2
196;8194;-41.805278;-73.729167;10;942;2019;5;13;E;614009;238;3;238;3;1;2019;5;13;1230;2019;5;13;1550;18;200;2;119;1;2
197;8194;-41.805278;-73.729167;10;942;2019;5;20;E;615090;160;1;34;3;2;2019;5;20;1200;2019;5;20;1427;18;50;2;20.4;2;2
198;8194;-41.805278;-73.729167;10;942;2019;3;29;E;614288;168;3;168;3;1;2019;3;29;830;2019;3;29;1026;22;40;1;126;2;2
199;8194;-41.805278;-73.729167;10;942;2019;4;6;E;614300;100;3;100;3;1;2019;4;6;1230;2019;4;6;1449;15;50;1;120;1;2
200;8194;-41.805278;-73.729167;10;942;2019;7;27;E;615090;250;3;250;3;1;2019;7;27;1320;2019;7;27;1607;17;100;2;125;2;2
201;8194;-41.805278;-73.729167;10;942;2019;6;13;E;610928;83;3;83;3;1;2019;6;13;830;2019;6;13;1028;30;45;1;110.7;1;2
202;8194;-41.805278;-73.729167;10;942;2019;7;2;E;615046;200;1;41;3;2;2019;7;2;1045;2019;7;2;1310;25;40;1;61.5;1;2
203;8194;-41.805278;-73.729167;10;942;2019;6;25;E;610929;108;3;108;3;1;2019;6;25;1100;2019;6;25;1310;25;45;1;144;1;2
204;8194;-41.805278;-73.729167;10;942;2019;3;19;E;614319;400;1;97;3;2;2019;3;19;1130;2019;3;19;1400;28;50;2;58.2;2;2
205;8194;-41.805278;-73.729167;10;942;2019;5;14;E;609475;180;1;44;3;2;2019;5;14;800;2019;5;14;1027;31;40;1;33;2;2
206;8194;-41.805278;-73.729167;10;942;2019;6;19;E;616822;178;3;178;3;1;2019;6;19;1230;2019;6;19;1455;20;100;1;178;1;2
207;8194;-41.805278;-73.729167;10;942;2019;4;26;E;616601;460;3;460;3;1;2019;4;26;1000;2019;4;26;1339;20;130;2;306.7;1;2
208;8194;-41.805278;-73.729167;10;942;2019;6;19;E;617622;220;3;220;3;1;2019;6;19;1245;2019;6;19;1456;24;100;2;110;2;2
209;8194;-41.805278;-73.729167;10;942;2019;3;18;E;614005;188;3;188;3;1;2019;3;18;1030;2019;3;18;1245;25;40;1;141;2;2
210;8194;-41.805278;-73.729167;10;942;2019;2;11;E;609542;600;1;145;3;2;2019;2;11;930;2019;2;11;1150;33;50;1;174;1;2
211;8194;-41.805278;-73.729167;10;942;2019;5;9;E;616601;147;3;147;3;1;2019;5;9;800;2019;5;9;1008;22;100;1;147;1;2
212;8194;-41.805278;-73.729167;10;942;2019;6;20;E;610929;112;3;112;3;1;2019;6;20;1330;2019;6;20;1523;27;45;1;149.3;1;2
213;8194;-41.805278;-73.729167;10;942;2019;2;27;E;618561;200;1;48;3;2;2019;2;27;1200;2019;2;27;1534;15;120;1;36;1;2
214;8194;-41.805278;-73.729167;10;942;2019;6;10;E;609434;500;1;102;3;2;2019;6;10;1100;2019;6;10;1418;28;100;1;102;1;2
215;8194;-41.805278;-73.729167;10;942;2019;6;6;E;614312;160;1;33;3;2;2019;6;6;1245;2019;6;6;1511;25;100;1;33;1;2
216;8194;-41.805278;-73.729167;10;942;2019;4;10;E;610928;600;1;145;3;2;2019;4;10;800;2019;4;10;1021;32;40;1;217.5;1;2
217;8194;-41.805278;-73.729167;10;942;2019;5;8;E;615080;100;3;100;3;1;2019;5;8;730;2019;5;8;924;20;40;1;150;1;2
218;8194;-41.805278;-73.729167;10;942;2019;5;26;E;614319;400;1;84;3;2;2019;5;26;1045;2019;5;26;1326;25;100;2;42;2;2
219;8194;-41.805278;-73.729167;10;942;2019;3;19;E;615046;155;3;155;3;1;2019;3;19;1130;2019;3;19;1334;15;30;1;310;1;2
220;8194;-41.805278;-73.729167;10;942;2019;4;26;E;615092;85;3;85;3;1;2019;4;26;1030;2019;4;26;1249;15;50;1;102;1;2
221;8194;-41.805278;-73.729167;10;942;2019;3;25;E;616601;200;1;48;3;2;2019;3;25;900;2019;3;25;1115;22;45;1;64;1;2
222;8194;-41.805278;-73.729167;10;942;2019;7;2;E;618561;240;1;49;3;2;2019;7;2;1100;2019;7;2;1255;25;40;1;73.5;1;2
223;8194;-41.805278;-73.729167;10;942;2019;7;8;E;609542;118;3;118;3;1;2019;7;8;910;2019;7;8;1142;38;50;1;141.6;1;2
224;8194;-41.805278;-73.729167;10;942;2019;5;27;E;615044;145;3;145;3;1;2019;5;27;1215;2019;5;27;1442;20;100;1;145;1;2
225;8194;-41.805278;-73.729167;10;942;2019;4;22;E;615832;145;3;145;3;1;2019;4;22;730;2019;4;22;930;25;100;1;145;1;2
226;8194;-41.805278;-73.729167;10;942;2019;4;16;E;617622;236;3;236;3;1;2019;4;16;900;2019;4;16;1144;20;100;2;118;2;2
227;8194;-41.805278;-73.729167;10;942;2019;5;25;E;615044;150;1;32;3;2;2019;5;25;900;2019;5;25;1154;30;100;1;32;1;2
228;8194;-41.805278;-73.729167;10;942;2019;3;20;E;615047;100;3;100;3;1;2019;3;20;1200;2019;3;20;1355;26;30;1;200;1;2
229;8194;-41.805278;-73.729167;10;942;2019;4;16;E;615005;450;1;109;3;2;2019;4;16;900;2019;4;16;1142;40;40;1;163.5;1;2
230;8194;-41.805278;-73.729167;10;942;2019;5;5;E;615046;250;1;61;3;2;2019;5;5;1130;2019;5;5;1333;25;35;1;104.6;1;2
231;8194;-41.805278;-73.729167;10;942;2019;6;28;E;614381;181;3;181;3;1;2019;6;28;1400;2019;6;28;1637;24;110;1;155.1;1;2
232;8194;-41.805278;-73.729167;10;942;2019;6;29;E;614450;258;3;258;3;1;2019;6;29;810;2019;6;29;1045;20;100;2;129;2;2
233;8194;-41.805278;-73.729167;10;942;2019;2;19;E;609475;152;3;152;3;1;2019;2;19;1230;2019;2;19;1425;28;25;1;182.4;2;2
234;8194;-41.805278;-73.729167;10;942;2019;5;24;E;614300;150;3;150;3;1;2019;5;24;900;2019;5;24;1058;37;35;1;128.6;2;2
235;8194;-41.805278;-73.729167;10;942;2019;5;14;E;614319;374;3;374;3;1;2019;5;14;700;2019;5;14;938;15;100;2;187;2;2
236;8194;-41.805278;-73.729167;10;942;2019;5;2;E;618561;260;1;55;3;2;2019;5;2;1000;2019;5;2;1219;30;100;1;55;1;2
237;8194;-41.805278;-73.729167;10;942;2019;3;27;E;609542;124;3;124;3;1;2019;3;27;1100;2019;3;27;1321;35;35;1;212.6;1;2
238;8194;-41.805278;-73.729167;10;942;2019;2;27;E;616822;80;1;19;3;2;2019;2;27;1130;2019;2;27;1535;12;230;3;7.6;1;2
239;8194;-41.805278;-73.729167;10;942;2019;5;22;E;609554;145;3;145;3;1;2019;5;22;730;2019;5;22;940;22;100;1;145;1;2
240;8194;-41.805278;-73.729167;10;942;2019;6;14;E;615080;94;3;94;3;1;2019;6;14;900;2019;6;14;1114;15;40;1;141;1;2
241;8194;-41.805278;-73.729167;10;942;2019;4;8;E;615044;95;3;95;3;1;2019;4;8;700;2019;4;8;912;33;45;1;126.7;1;2
242;8194;-41.805278;-73.729167;10;942;2019;5;5;E;618561;400;1;97;3;2;2019;5;5;1145;2019;5;5;1350;28;40;1;145.5;1;2
243;8194;-41.805278;-73.729167;10;942;2019;5;7;E;610928;260;3;260;3;1;2019;5;7;1200;2019;5;7;1424;30;100;2;130;2;2
244;8194;-41.805278;-73.729167;10;942;2019;4;15;E;609462;161;3;161;3;1;2019;4;15;1445;2019;4;15;1705;22;100;2;80.5;2;2
245;8194;-41.805278;-73.729167;10;942;2019;2;21;E;617622;54;3;54;3;1;2019;2;21;745;2019;2;21;939;18;20;1;81;2;2
246;8194;-41.805278;-73.729167;10;942;2019;6;25;E;609385;96;3;96;3;1;2019;6;25;1100;2019;6;25;1310;17;40;1;144;1;2
247;8194;-41.805278;-73.729167;10;942;2019;5;8;E;614300;140;3;140;3;1;2019;5;8;730;2019;5;8;920;27;100;1;140;1;2
248;8194;-41.805278;-73.729167;10;942;2019;1;16;E;615005;600;1;145;3;2;2019;1;16;1330;2019;1;16;1610;45;40;1;217.5;1;2
249;8194;-41.805278;-73.729167;10;942;2019;3;14;E;610929;380;1;92;3;2;2019;3;14;1130;2019;3;14;1330;30;25;0;220.8;1;2
250;8194;-41.805278;-73.729167;10;942;2019;3;24;E;611418;224;3;224;3;1;2019;3;24;830;2019;3;24;1045;20;100;2;112;2;2
251;8194;-41.805278;-73.729167;10;942;2019;4;30;E;616601;500;1;121;3;2;2019;4;30;900;2019;4;30;1118;18;100;1;121;1;2
252;8194;-41.805278;-73.729167;10;942;2019;4;30;E;609475;142;3;142;3;1;2019;4;30;830;2019;4;30;1128;35;45;2;94.7;2;2
253;8194;-41.805278;-73.729167;10;942;2019;2;26;E;616822;130;1;31;3;2;2019;2;26;1100;2019;2;26;1343;15;100;1;31;1;2
254;8194;-41.805278;-73.729167;10;942;2019;3;23;E;618561;81;3;81;3;1;2019;3;23;745;2019;3;23;1000;25;50;1;97.2;1;2
255;8194;-41.805278;-73.729167;10;942;2019;6;12;E;615080;180;3;180;3;1;2019;6;12;1300;2019;6;12;1613;14;130;2;120;1;2
256;8194;-41.805278;-73.729167;10;942;2019;3;4;E;614319;102;3;102;3;1;2019;3;4;1200;2019;3;4;1402;30;35;1;87.4;2;2
257;8194;-41.805278;-73.729167;10;942;2019;4;26;E;615046;255;3;255;3;1;2019;4;26;900;2019;4;26;1230;28;100;2;127.5;2;2
258;8194;-41.805278;-73.729167;10;942;2019;5;27;E;614450;285;3;285;3;1;2019;5;27;1230;2019;5;27;1450;15;130;2;190;1;2
259;8194;-41.805278;-73.729167;10;942;2019;6;13;E;617622;170;3;170;3;1;2019;6;13;830;2019;6;13;1048;20;100;2;85;2;2
260;8194;-41.805278;-73.729167;10;942;2019;5;13;E;615046;200;1;48;3;2;2019;5;13;1200;2019;5;13;1544;20;130;2;32;1;2
261;8194;-41.805278;-73.729167;10;942;2019;5;14;E;615047;115;3;115;3;1;2019;5;14;1430;2019;5;14;1645;32;30;1;230;1;2
262;8194;-41.805278;-73.729167;10;942;2019;7;25;E;614997;1050;1;214;3;2;2019;7;25;1130;2019;7;25;1410;33;100;1;214;1;2
263;8194;-41.805278;-73.729167;10;942;2019;5;2;E;615841;120;3;120;3;1;2019;5;2;1000;2019;5;2;1210;24;45;1;160;1;2
264;8194;-41.805278;-73.729167;10;942;2019;7;28;E;615046;400;1;82;3;2;2019;7;28;750;2019;7;28;1004;23;50;2;49.2;2;2
265;8194;-41.805278;-73.729167;10;942;2019;4;4;E;614372;190;3;190;3;1;2019;4;4;1200;2019;4;4;1411;25;100;2;95;2;2
266;8194;-41.805278;-73.729167;10;942;2019;6;14;E;615090;155;3;155;3;1;2019;6;14;900;2019;6;14;1101;20;40;1;116.3;2;2
267;8194;-41.805278;-73.729167;10;942;2019;3;30;E;614997;173;3;173;3;1;2019;3;30;930;2019;3;30;1208;28;120;1;129.8;1;2
268;8194;-41.805278;-73.729167;10;942;2019;2;11;E;614997;1000;1;242;3;2;2019;2;11;1000;2019;2;11;1227;30;55;1;264;1;2
269;8194;-41.805278;-73.729167;10;942;2019;5;10;E;615046;200;3;200;3;1;2019;5;10;900;2019;5;10;1132;24;120;1;150;1;2
270;8194;-41.805278;-73.729167;10;942;2019;7;5;E;615090;156;3;156;3;1;2019;7;5;1300;2019;7;5;1513;20;100;2;78;2;2
271;8194;-41.805278;-73.729167;10;942;2019;4;1;E;609542;189;3;189;3;1;2019;4;1;1000;2019;4;1;1242;30;40;1;283.5;1;2
272;8194;-41.805278;-73.729167;10;942;2019;5;14;E;614336;93;3;93;3;1;2019;5;14;800;2019;5;14;1030;15;40;1;139.5;1;2
273;8194;-41.805278;-73.729167;10;942;2019;5;22;E;617614;168;3;168;3;1;2019;5;22;730;2019;5;22;940;20;45;1;224;1;2
274;8194;-41.805278;-73.729167;10;942;2019;4;3;E;614332;201;3;201;3;1;2019;4;3;1100;2019;4;3;1322;22;100;1;201;1;2
275;8194;-41.805278;-73.729167;10;942;2019;4;22;E;614300;300;1;63;3;2;2019;4;22;720;2019;4;22;932;25;35;1;108;1;2
276;8194;-41.805278;-73.729167;10;942;2019;4;11;E;614300;800;1;194;3;2;2019;4;11;915;2019;4;11;1130;30;40;1;145.5;2;2
277;8194;-41.805278;-73.729167;10;942;2019;4;29;E;618561;400;1;97;3;2;2019;4;29;815;2019;4;29;1043;28;100;1;97;1;2
278;8194;-41.805278;-73.729167;10;942;2019;3;29;E;616601;206;3;206;3;1;2019;3;29;1400;2019;3;29;1640;23;115;1;164.8;1;2
279;8194;-41.805278;-73.729167;10;942;2019;4;4;E;615046;160;3;160;3;1;2019;4;4;1200;2019;4;4;1409;20;100;2;80;2;2
280;8194;-41.805278;-73.729167;10;942;2019;5;24;E;614328;114;3;114;3;1;2019;5;24;900;2019;5;24;1122;20;50;1;136.8;1;2
281;8194;-41.805278;-73.729167;10;942;2019;5;10;E;609554;195;3;195;3;1;2019;5;10;830;2019;5;10;1045;20;100;1;195;1;2
282;8194;-41.805278;-73.729167;10;942;2019;3;23;E;614372;244;3;244;3;1;2019;3;23;800;2019;3;23;1003;18;100;2;122;2;2
283;8194;-41.805278;-73.729167;10;942;2019;4;15;E;609542;115;3;115;3;1;2019;4;15;1430;2019;4;15;1635;20;45;1;153.3;1;2
284;8194;-41.805278;-73.729167;10;942;2019;3;25;E;614319;236;3;236;3;1;2019;3;25;900;2019;3;25;1130;27;100;2;118;2;2
285;8194;-41.805278;-73.729167;10;942;2019;5;27;E;614369;134;3;134;3;1;2019;5;27;1210;2019;5;27;1439;18;100;1;134;1;2
286;8194;-41.805278;-73.729167;10;942;2019;3;29;E;615832;291;3;291;3;1;2019;3;29;1400;2019;3;29;1627;24;100;2;145.5;2;2
287;8194;-41.805278;-73.729167;10;942;2019;4;29;E;614319;900;1;218;3;2;2019;4;29;830;2019;4;29;1053;25;100;2;109;2;2
288;8194;-41.805278;-73.729167;10;942;2019;5;2;E;617392;141;3;141;3;1;2019;5;2;1030;2019;5;2;1229;17;100;1;141;1;2
289;8194;-41.805278;-73.729167;10;942;2019;5;26;E;615090;288;3;288;3;1;2019;5;26;1030;2019;5;26;1331;15;130;2;192;1;2
290;8194;-41.805278;-73.729167;10;942;2019;3;5;E;614319;85;3;85;3;1;2019;3;5;1200;2019;3;5;1429;32;45;2;56.7;2;2
291;8194;-41.805278;-73.729167;10;942;2019;4;10;E;614319;800;1;194;3;2;2019;4;10;800;2019;4;10;1019;25;40;1;145.5;2;2
292;8194;-41.805278;-73.729167;10;942;2019;5;30;E;615995;500;1;106;3;2;2019;5;30;830;2019;5;30;1115;28;100;1;106;1;2
293;8194;-41.805278;-73.729167;10;942;2019;6;10;E;617614;247;3;247;3;1;2019;6;10;1100;2019;6;10;1419;38;100;1;247;1;2
294;8194;-41.805278;-73.729167;10;942;2019;6;13;E;616822;22;3;22;3;1;2019;6;13;800;2019;6;13;1015;8;30;1;44;1;2
295;8194;-41.805278;-73.729167;10;942;2019;5;6;E;615046;270;3;270;3;1;2019;5;6;1200;2019;5;6;1403;18;100;2;135;2;2
296;8194;-41.805278;-73.729167;10;942;2019;4;11;E;615044;550;1;133;3;2;2019;4;11;845;2019;4;11;1122;30;50;1;159.6;1;2
297;8194;-41.805278;-73.729167;10;942;2019;4;25;E;614300;278;3;278;3;1;2019;4;25;900;2019;4;25;1203;16;130;2;185.3;1;2
298;8194;-41.805278;-73.729167;10;942;2019;3;23;E;615080;160;3;160;3;1;2019;3;23;800;2019;3;23;1005;18;50;1;192;1;2
299;8194;-41.805278;-73.729167;10;942;2019;6;28;E;614364;128;3;128;3;1;2019;6;28;830;2019;6;28;1025;19;100;1;128;1;2
300;8194;-41.805278;-73.729167;10;942;2019;6;13;E;609554;160;3;160;3;1;2019;6;13;830;2019;6;13;1047;15;100;1;160;1;2
301;8194;-41.805278;-73.729167;10;942;2019;5;27;E;615841;204;3;204;3;1;2019;5;27;1200;2019;5;27;1457;15;130;2;136;1;2
302;8194;-41.805278;-73.729167;10;942;2019;4;2;E;609554;105;3;105;3;1;2019;4;2;1100;2019;4;2;1305;20;45;1;140;1;2
303;8194;-41.805278;-73.729167;10;942;2019;7;2;E;615080;152;3;152;3;1;2019;7;2;1040;2019;7;2;1318;18;50;1;182.4;1;2
304;8194;-41.805278;-73.729167;10;942;2019;1;24;E;614072;350;1;85;3;2;2019;1;24;830;2019;1;24;1055;35;40;1;127.5;1;2
305;8194;-41.805278;-73.729167;10;942;2019;3;15;E;610928;900;1;218;3;2;2019;3;15;1300;2019;3;15;1515;28;45;1;290.7;1;2
306;8194;-41.805278;-73.729167;10;942;2019;5;13;E;614352;240;1;58;3;2;2019;5;13;1100;2019;5;13;1517;10;200;4;14.5;2;2
307;8194;-41.805278;-73.729167;10;942;2019;7;8;E;610929;40;3;40;3;1;2019;7;8;1000;2019;7;8;1152;22;45;1;53.3;1;2
308;8194;-41.805278;-73.729167;10;942;2019;7;7;E;614072;450;1;92;3;2;2019;7;7;800;2019;7;7;1042;25;100;1;92;1;2
309;8194;-41.805278;-73.729167;10;942;2019;7;27;E;609459;254;3;254;3;1;2019;7;27;1320;2019;7;27;1551;18;100;2;127;2;2
310;8194;-41.805278;-73.729167;10;942;2019;4;26;E;615841;225;3;225;3;1;2019;4;26;1030;2019;4;26;1355;18;140;2;135;1;2
311;8194;-41.805278;-73.729167;10;942;2019;2;19;E;614140;1000;1;242;3;2;2019;2;19;1240;2019;2;19;1512;35;45;1;322.7;1;2
312;8194;-41.805278;-73.729167;10;942;2019;5;14;E;609507;257;3;257;3;1;2019;5;14;800;2019;5;14;1035;15;45;2;171.3;2;2
313;8194;-41.805278;-73.729167;10;942;2019;4;15;E;614450;209;3;209;3;1;2019;4;15;800;2019;4;15;1037;18;100;1;209;1;2
314;8194;-41.805278;-73.729167;10;942;2019;6;12;E;617382;280;3;280;3;1;2019;6;12;1300;2019;6;12;1515;20;100;1;280;1;2
315;8194;-41.805278;-73.729167;10;942;2019;6;19;E;609462;127;3;127;3;1;2019;6;19;1230;2019;6;19;1432;20;45;2;84.7;2;2
316;8194;-41.805278;-73.729167;10;942;2019;4;22;E;614300;150;3;150;3;1;2019;4;22;1330;2019;4;22;1529;34;100;1;150;1;2
317;8194;-41.805278;-73.729167;10;942;2019;2;24;E;614312;600;1;145;3;2;2019;2;24;1000;2019;2;24;1215;20;50;1;174;1;2
318;8194;-41.805278;-73.729167;10;942;2019;7;28;E;617614;550;1;112;3;2;2019;7;28;820;2019;7;28;1043;35;45;1;149.3;1;2
319;8194;-41.805278;-73.729167;10;942;2019;4;15;E;616601;240;3;240;3;1;2019;4;15;800;2019;4;15;1031;20;100;1;240;1;2
320;8194;-41.805278;-73.729167;10;942;2019;6;12;E;617622;100;3;100;3;1;2019;6;12;730;2019;6;12;936;22;40;1;150;1;2
321;8194;-41.805278;-73.729167;10;942;2019;2;21;E;615046;90;3;90;3;1;2019;2;21;730;2019;2;21;932;25;30;1;180;1;2
322;8194;-41.805278;-73.729167;10;942;2019;2;25;E;618561;300;1;73;3;2;2019;2;25;1040;2019;2;25;1305;25;50;1;87.6;1;2
323;8194;-41.805278;-73.729167;10;942;2019;3;30;E;614332;264;3;264;3;1;2019;3;30;900;2019;3;30;1126;18;100;1;264;1;2
324;8194;-41.805278;-73.729167;10;942;2019;5;26;E;609507;258;3;258;3;1;2019;5;26;1000;2019;5;26;1245;18;115;1;206.4;1;2
325;8194;-41.805278;-73.729167;10;942;2019;3;28;E;614140;500;1;121;3;2;2019;3;28;1230;2019;3;28;1500;20;40;1;181.5;1;2
326;8194;-41.805278;-73.729167;10;942;2019;3;22;E;615841;95;3;95;3;1;2019;3;22;1315;2019;3;22;1527;15;30;1;190;1;2
327;8194;-41.805278;-73.729167;10;942;2019;2;27;E;614336;175;3;175;3;1;2019;2;27;1300;2019;2;27;1537;17;100;1;175;1;2
328;8194;-41.805278;-73.729167;10;942;2019;5;26;E;617392;201;3;201;3;1;2019;5;26;1030;2019;5;26;1316;15;130;2;134;1;2
329;8194;-41.805278;-73.729167;10;942;2019;3;4;E;614450;121;3;121;3;1;2019;3;4;1200;2019;3;4;1337;24;45;2;80.7;2;2
330;8194;-41.805278;-73.729167;10;942;2019;6;15;E;618561;225;3;225;3;1;2019;6;15;930;2019;6;15;1150;18;100;1;225;1;2
331;8194;-41.805278;-73.729167;10;942;2019;6;14;E;617382;130;3;130;3;1;2019;6;14;915;2019;6;14;1103;18;30;1;260;1;2
332;8194;-41.805278;-73.729167;10;942;2019;5;25;E;614288;250;1;53;3;2;2019;5;25;930;2019;5;25;1226;24;115;3;21.2;2;2
333;8194;-41.805278;-73.729167;10;942;2019;6;20;E;609385;118;3;118;3;1;2019;6;20;1300;2019;6;20;1508;26;45;1;157.3;1;2
334;8194;-41.805278;-73.729167;10;942;2019;2;21;E;614140;350;1;85;3;2;2019;2;21;730;2019;2;21;947;30;35;1;145.7;1;2
335;8194;-41.805278;-73.729167;10;942;2019;5;15;E;615090;122;3;122;3;1;2019;5;15;830;2019;5;15;1106;15;100;2;61;2;2
336;8194;-41.805278;-73.729167;10;942;2019;6;10;E;609462;175;3;175;3;1;2019;6;10;1115;2019;6;10;1340;20;100;2;87.5;2;2
337;8194;-41.805278;-73.729167;10;942;2019;7;7;E;610929;200;1;41;3;2;2019;7;7;815;2019;7;7;1048;25;40;1;61.5;1;2
338;8194;-41.805278;-73.729167;10;942;2019;3;27;E;615046;257;3;257;3;1;2019;3;27;1040;2019;3;27;1322;23;100;2;128.5;2;2
339;8194;-41.805278;-73.729167;10;942;2019;5;6;E;609542;256;3;256;3;1;2019;5;6;1145;2019;5;6;1405;25;50;1;307.2;1;2
340;8194;-41.805278;-73.729167;10;942;2019;4;3;E;614140;65;3;65;3;1;2019;4;3;1130;2019;4;3;1325;30;30;1;130;1;2
341;8194;-41.805278;-73.729167;10;942;2019;3;26;E;614009;195;3;195;3;1;2019;3;26;1000;2019;3;26;1228;24;100;2;97.5;2;2
342;8194;-41.805278;-73.729167;10;942;2019;3;23;E;615841;115;3;115;3;1;2019;3;23;800;2019;3;23;1006;15;45;1;153.3;1;2
343;8194;-41.805278;-73.729167;10;942;2019;4;11;E;610928;1250;1;303;3;2;2019;4;11;900;2019;4;11;1125;35;55;1;330.5;1;2
344;8194;-41.805278;-73.729167;10;942;2019;4;10;E;615005;600;1;145;3;2;2019;4;10;800;2019;4;10;1023;37;40;1;217.5;1;2
345;8194;-41.805278;-73.729167;10;942;2019;5;26;E;617622;373;3;373;3;1;2019;5;26;1015;2019;5;26;1305;15;130;3;124.3;2;2
346;8194;-41.805278;-73.729167;10;942;2019;3;21;E;615005;600;1;145;3;2;2019;3;21;1300;2019;3;21;1514;35;30;1;290;1;2
347;8194;-41.805278;-73.729167;10;942;2019;4;25;E;615005;750;1;182;3;2;2019;4;25;900;2019;4;25;1144;40;40;1;273;1;2
348;8194;-41.805278;-73.729167;10;942;2019;4;26;E;616601;200;1;42;3;2;2019;4;26;1000;2019;4;26;1339;20;130;2;28;1;2
349;8194;-41.805278;-73.729167;10;942;2019;5;13;E;615090;225;3;225;3;1;2019;5;13;1315;2019;5;13;1549;20;50;2;135;2;2
350;8194;-41.805278;-73.729167;10;942;2019;6;10;E;609434;125;3;125;3;1;2019;6;10;1100;2019;6;10;1418;28;100;1;125;1;2
351;8194;-41.805278;-73.729167;10;942;2019;3;26;E;617622;259;3;259;3;1;2019;3;26;930;2019;3;26;1202;23;100;2;129.5;2;2
352;8194;-41.805278;-73.729167;10;942;2019;3;13;E;610929;250;1;61;3;2;2019;3;13;1100;2019;3;13;1225;22;30;1;122;1;2
353;8194;-41.805278;-73.729167;10;942;2019;4;2;E;614336;95;3;95;3;1;2019;4;2;1130;2019;4;2;1325;22;30;1;190;1;2
354;8194;-41.805278;-73.729167;10;942;2019;3;26;E;614372;215;3;215;3;1;2019;3;26;1015;2019;3;26;1212;20;30;1;215;2;2
355;8194;-41.805278;-73.729167;10;942;2019;4;8;E;615044;300;1;63;3;2;2019;4;8;700;2019;4;8;912;33;45;1;84;1;2
356;8194;-41.805278;-73.729167;10;942;2019;3;19;E;614336;88;3;88;3;1;2019;3;19;1100;2019;3;19;1318;15;30;1;176;1;2
357;8194;-41.805278;-73.729167;10;942;2019;2;19;E;615841;400;1;97;3;2;2019;2;19;1130;2019;2;19;1412;25;20;0;291;1;2
358;8194;-41.805278;-73.729167;10;942;2019;3;20;E;614005;246;3;246;3;1;2019;3;20;1130;2019;3;20;1405;14;50;2;147.6;2;2
359;8194;-41.805278;-73.729167;10;942;2019;5;10;E;614336;150;3;150;3;1;2019;5;10;900;2019;5;10;1115;20;100;1;150;1;2
360;8194;-41.805278;-73.729167;10;942;2019;3;29;E;615841;165;3;165;3;1;2019;3;29;830;2019;3;29;1030;20;100;1;165;1;2
